Time(s),TidalVolume(mL)
4517.92,529.869
4517.96,529.869
4518,529.869
4518.04,529.869
4518.08,529.869
4518.12,529.869
4518.16,529.869
4518.2,529.869
4518.24,529.869
4518.28,529.869
4518.32,529.869
4518.36,529.869
4518.4,529.869
4518.44,529.869
4518.48,529.869
4518.52,529.869
4518.56,529.869
4518.6,529.869
4518.64,529.869
4518.68,529.869
4518.72,529.869
4518.76,529.869
4518.8,529.869
4518.84,529.869
4518.88,529.869
4518.92,529.869
4518.96,529.869
4519,529.869
4519.04,529.869
4519.08,529.869
4519.12,529.869
4519.16,529.869
4519.2,529.869
4519.24,529.869
4519.28,529.869
4519.32,529.869
4519.36,529.869
4519.4,529.869
4519.44,529.869
4519.48,529.869
4519.52,529.869
4519.56,529.869
4519.6,529.869
4519.64,529.869
4519.68,529.869
4519.72,529.869
4519.76,529.869
4519.8,529.869
4519.84,529.869
4519.88,529.869
4519.92,529.869
4519.96,529.869
4520,529.869
4520.04,529.869
4520.08,529.869
4520.12,529.869
4520.16,529.869
4520.2,529.869
4520.24,529.869
4520.28,529.869
4520.32,529.869
4520.36,529.869
4520.4,529.869
4520.44,529.869
4520.48,529.869
4520.52,529.869
4520.56,529.869
4520.6,529.869
4520.64,529.869
4520.68,529.869
4520.72,529.869
4520.76,529.869
4520.8,529.869
4520.84,529.869
4520.88,529.869
4520.92,529.869
4520.96,529.869
4521,529.869
4521.04,529.869
4521.08,529.869
4521.12,529.869
4521.16,529.869
4521.2,529.869
4521.24,529.869
4521.28,529.869
4521.32,529.869
4521.36,529.869
4521.4,529.869
4521.44,529.869
4521.48,529.869
4521.52,529.869
4521.56,529.869
4521.6,529.869
4521.64,529.869
4521.68,529.869
4521.72,529.869
4521.76,529.869
4521.8,529.869
4521.84,529.869
4521.88,529.869
4521.92,529.869
4521.96,529.869
4522,529.869
4522.04,529.869
4522.08,529.869
4522.12,529.869
4522.16,529.869
4522.2,529.869
4522.24,529.869
4522.28,529.869
4522.32,529.869
4522.36,529.869
4522.4,529.869
4522.44,529.869
4522.48,529.869
4522.52,529.869
4522.56,529.869
4522.6,529.869
4522.64,529.869
4522.68,529.869
4522.72,529.869
4522.76,529.869
4522.8,529.869
4522.84,529.869
4522.88,529.869
4522.92,529.869
4522.96,529.869
4523,529.869
4523.04,529.869
4523.08,529.869
4523.12,529.869
4523.16,529.869
4523.2,529.869
4523.24,529.869
4523.28,529.869
4523.32,529.869
4523.36,529.869
4523.4,529.869
4523.44,529.869
4523.48,529.869
4523.52,529.869
4523.56,529.869
4523.6,529.869
4523.64,529.869
4523.68,529.869
4523.72,529.869
4523.76,529.869
4523.8,529.869
4523.84,529.869
4523.88,529.869
4523.92,529.869
4523.96,529.869
4524,529.869
4524.04,529.869
4524.08,529.869
4524.12,529.869
4524.16,529.869
4524.2,529.869
4524.24,529.869
4524.28,529.869
4524.32,529.869
4524.36,529.869
4524.4,529.869
4524.44,529.869
4524.48,529.869
4524.52,529.869
4524.56,529.869
4524.6,529.869
4524.64,529.869
4524.68,529.869
4524.72,529.869
4524.76,529.869
4524.8,529.869
4524.84,529.869
4524.88,529.869
4524.92,529.869
4524.96,529.869
4525,529.869
4525.04,529.869
4525.08,529.869
4525.12,529.869
4525.16,529.869
4525.2,529.869
4525.24,529.869
4525.28,529.869
4525.32,529.869
4525.36,529.869
4525.4,529.869
4525.44,529.869
4525.48,529.869
4525.52,529.869
4525.56,529.869
4525.6,529.869
4525.64,529.869
4525.68,529.869
4525.72,529.869
4525.76,529.869
4525.8,529.869
4525.84,529.869
4525.88,529.869
4525.92,529.869
4525.96,529.869
4526,529.869
4526.04,529.869
4526.08,529.869
4526.12,529.869
4526.16,529.869
4526.2,529.869
4526.24,529.869
4526.28,529.869
4526.32,529.869
4526.36,529.869
4526.4,529.869
4526.44,529.869
4526.48,529.869
4526.52,529.869
4526.56,529.869
4526.6,529.869
4526.64,529.869
4526.68,529.869
4526.72,529.869
4526.76,529.869
4526.8,529.869
4526.84,529.869
4526.88,529.869
4526.92,529.869
4526.96,529.869
4527,529.869
4527.04,529.869
4527.08,529.869
4527.12,529.869
4527.16,529.869
4527.2,529.869
4527.24,529.869
4527.28,529.869
4527.32,529.869
4527.36,529.869
4527.4,529.869
4527.44,529.869
4527.48,529.869
4527.52,529.869
4527.56,529.869
4527.6,529.869
4527.64,529.869
4527.68,529.869
4527.72,529.869
4527.76,529.869
4527.8,529.869
4527.84,529.869
4527.88,529.869
4527.92,529.869
4527.96,529.869
4528,529.869
4528.04,529.869
4528.08,529.869
4528.12,529.869
4528.16,529.869
4528.2,529.869
4528.24,529.869
4528.28,529.869
4528.32,529.869
4528.36,529.869
4528.4,529.869
4528.44,529.869
4528.48,529.869
4528.52,529.869
4528.56,529.869
4528.6,529.869
4528.64,529.869
4528.68,529.869
4528.72,529.869
4528.76,529.869
4528.8,529.869
4528.84,529.869
4528.88,529.869
4528.92,529.869
4528.96,529.869
4529,529.869
4529.04,529.869
4529.08,529.869
4529.12,529.869
4529.16,529.869
4529.2,529.869
4529.24,529.869
4529.28,529.869
4529.32,529.869
4529.36,529.869
4529.4,529.869
4529.44,529.869
4529.48,529.869
4529.52,529.869
4529.56,529.869
4529.6,529.869
4529.64,529.869
4529.68,529.869
4529.72,529.869
4529.76,529.869
4529.8,529.869
4529.84,529.869
4529.88,529.869
4529.92,529.869
4529.96,529.869
4530,529.869
4530.04,529.869
4530.08,529.869
4530.12,529.869
4530.16,529.869
4530.2,529.869
4530.24,529.869
4530.28,529.869
4530.32,529.869
4530.36,529.869
4530.4,529.869
4530.44,529.869
4530.48,529.869
4530.52,529.869
4530.56,529.869
4530.6,529.869
4530.64,529.869
4530.68,529.869
4530.72,529.869
4530.76,529.869
4530.8,529.869
4530.84,529.869
4530.88,529.869
4530.92,529.869
4530.96,529.869
4531,529.869
4531.04,529.869
4531.08,529.869
4531.12,529.869
4531.16,529.869
4531.2,529.869
4531.24,529.869
4531.28,529.869
4531.32,529.869
4531.36,529.869
4531.4,529.869
4531.44,529.869
4531.48,529.869
4531.52,529.869
4531.56,529.869
4531.6,529.869
4531.64,529.869
4531.68,529.869
4531.72,529.869
4531.76,529.869
4531.8,529.869
4531.84,529.869
4531.88,529.869
4531.92,529.869
4531.96,529.869
4532,529.869
4532.04,529.869
4532.08,529.869
4532.12,529.869
4532.16,529.869
4532.2,529.869
4532.24,529.869
4532.28,529.869
4532.32,529.869
4532.36,529.869
4532.4,529.869
4532.44,529.869
4532.48,529.869
4532.52,529.869
4532.56,529.869
4532.6,529.869
4532.64,529.869
4532.68,529.869
4532.72,529.869
4532.76,529.869
4532.8,529.869
4532.84,529.869
4532.88,529.869
4532.92,529.869
4532.96,529.869
4533,529.869
4533.04,529.869
4533.08,529.869
4533.12,529.869
4533.16,529.869
4533.2,529.869
4533.24,529.869
4533.28,529.869
4533.32,529.869
4533.36,529.869
4533.4,529.869
4533.44,529.869
4533.48,529.869
4533.52,529.869
4533.56,529.869
4533.6,529.869
4533.64,529.869
4533.68,529.869
4533.72,529.869
4533.76,529.869
4533.8,529.869
4533.84,529.869
4533.88,529.869
4533.92,529.869
4533.96,529.869
4534,529.869
4534.04,529.869
4534.08,529.869
4534.12,529.869
4534.16,529.869
4534.2,529.869
4534.24,529.869
4534.28,529.869
4534.32,529.869
4534.36,529.869
4534.4,529.869
4534.44,529.869
4534.48,529.869
4534.52,529.869
4534.56,529.869
4534.6,529.869
4534.64,529.869
4534.68,529.869
4534.72,529.869
4534.76,529.869
4534.8,529.869
4534.84,529.869
4534.88,529.869
4534.92,529.869
4534.96,529.869
4535,529.869
4535.04,529.869
4535.08,529.869
4535.12,529.869
4535.16,529.869
4535.2,529.869
4535.24,529.869
4535.28,529.869
4535.32,529.869
4535.36,529.869
4535.4,529.869
4535.44,529.869
4535.48,529.869
4535.52,529.869
4535.56,529.869
4535.6,529.869
4535.64,529.869
4535.68,529.869
4535.72,529.869
4535.76,529.869
4535.8,529.869
4535.84,529.869
4535.88,529.869
4535.92,529.869
4535.96,529.869
4536,529.869
4536.04,529.869
4536.08,529.869
4536.12,529.869
4536.16,529.869
4536.2,529.869
4536.24,529.869
4536.28,529.869
4536.32,529.869
4536.36,529.869
4536.4,529.869
4536.44,529.869
4536.48,529.869
4536.52,529.869
4536.56,529.869
4536.6,529.869
4536.64,529.869
4536.68,529.869
4536.72,529.869
4536.76,529.869
4536.8,529.869
4536.84,529.869
4536.88,529.869
4536.92,529.869
4536.96,529.869
4537,529.869
4537.04,529.869
4537.08,529.869
4537.12,529.869
4537.16,529.869
4537.2,529.869
4537.24,529.869
4537.28,529.869
4537.32,529.869
4537.36,529.869
4537.4,529.869
4537.44,529.869
4537.48,529.869
4537.52,529.869
4537.56,529.869
4537.6,529.869
4537.64,529.869
4537.68,529.869
4537.72,529.869
4537.76,529.869
4537.8,529.869
4537.84,529.869
4537.88,529.869
4537.92,529.869
4537.96,529.869
4538,529.869
4538.04,529.869
4538.08,529.869
4538.12,529.869
4538.16,529.869
4538.2,529.869
4538.24,529.869
4538.28,529.869
4538.32,529.869
4538.36,529.869
4538.4,529.869
4538.44,529.869
4538.48,529.869
4538.52,529.869
4538.56,529.869
4538.6,529.869
4538.64,529.869
4538.68,529.869
4538.72,529.869
4538.76,529.869
4538.8,529.869
4538.84,529.869
4538.88,529.869
4538.92,529.869
4538.96,529.869
4539,529.869
4539.04,529.869
4539.08,529.869
4539.12,529.869
4539.16,529.869
4539.2,529.869
4539.24,529.869
4539.28,529.869
4539.32,529.869
4539.36,529.869
4539.4,529.869
4539.44,529.869
4539.48,529.869
4539.52,529.869
4539.56,529.869
4539.6,529.869
4539.64,529.869
4539.68,529.869
4539.72,529.869
4539.76,529.869
4539.8,529.869
4539.84,529.869
4539.88,529.869
4539.92,529.869
4539.96,529.869
4540,529.869
4540.04,529.869
4540.08,529.869
4540.12,529.869
4540.16,529.869
4540.2,529.869
4540.24,529.869
4540.28,529.869
4540.32,529.869
4540.36,529.869
4540.4,529.869
4540.44,529.869
4540.48,529.869
4540.52,529.869
4540.56,529.869
4540.6,529.869
4540.64,529.869
4540.68,529.869
4540.72,529.869
4540.76,529.869
4540.8,529.869
4540.84,529.869
4540.88,529.869
4540.92,529.869
4540.96,529.869
4541,529.869
4541.04,529.869
4541.08,529.869
4541.12,529.869
4541.16,529.869
4541.2,529.869
4541.24,529.869
4541.28,529.869
4541.32,529.869
4541.36,529.869
4541.4,529.869
4541.44,529.869
4541.48,529.869
4541.52,529.869
4541.56,529.869
4541.6,529.869
4541.64,529.869
4541.68,529.869
4541.72,529.869
4541.76,529.869
4541.8,529.869
4541.84,529.869
4541.88,529.869
4541.92,529.869
4541.96,529.869
4542,529.869
4542.04,529.869
4542.08,529.869
4542.12,529.869
4542.16,529.869
4542.2,529.869
4542.24,529.869
4542.28,529.869
4542.32,529.869
4542.36,529.869
4542.4,529.869
4542.44,529.869
4542.48,529.869
4542.52,529.869
4542.56,529.869
4542.6,529.869
4542.64,529.869
4542.68,529.869
4542.72,529.869
4542.76,529.869
4542.8,529.869
4542.84,529.869
4542.88,529.869
4542.92,529.869
4542.96,529.869
4543,529.869
4543.04,529.869
4543.08,529.869
4543.12,529.869
4543.16,529.869
4543.2,529.869
4543.24,529.869
4543.28,529.869
4543.32,529.869
4543.36,529.869
4543.4,529.869
4543.44,529.869
4543.48,529.869
4543.52,529.869
4543.56,529.869
4543.6,529.869
4543.64,529.869
4543.68,529.869
4543.72,529.869
4543.76,529.869
4543.8,529.869
4543.84,529.869
4543.88,529.869
4543.92,529.869
4543.96,529.869
4544,529.869
4544.04,529.869
4544.08,529.869
4544.12,529.869
4544.16,529.869
4544.2,529.869
4544.24,529.869
4544.28,529.869
4544.32,529.869
4544.36,529.869
4544.4,529.869
4544.44,529.869
4544.48,529.869
4544.52,529.869
4544.56,529.869
4544.6,529.869
4544.64,529.869
4544.68,529.869
4544.72,529.869
4544.76,529.869
4544.8,529.869
4544.84,529.869
4544.88,529.869
4544.92,529.869
4544.96,529.869
4545,529.869
4545.04,529.869
4545.08,529.869
4545.12,529.869
4545.16,529.869
4545.2,529.869
4545.24,529.869
4545.28,529.869
4545.32,529.869
4545.36,529.869
4545.4,529.869
4545.44,529.869
4545.48,529.869
4545.52,529.869
4545.56,529.869
4545.6,529.869
4545.64,529.869
4545.68,529.869
4545.72,529.869
4545.76,529.869
4545.8,529.869
4545.84,529.869
4545.88,529.869
4545.92,529.869
4545.96,529.869
4546,529.869
4546.04,529.869
4546.08,529.869
4546.12,529.869
4546.16,529.869
4546.2,529.869
4546.24,529.869
4546.28,529.869
4546.32,529.869
4546.36,529.869
4546.4,529.869
4546.44,529.869
4546.48,529.869
4546.52,529.869
4546.56,529.869
4546.6,529.869
4546.64,529.869
4546.68,529.869
4546.72,529.869
4546.76,529.869
4546.8,529.869
4546.84,529.869
4546.88,529.869
4546.92,529.869
4546.96,529.869
4547,529.869
4547.04,529.869
4547.08,529.869
4547.12,529.869
4547.16,529.869
4547.2,529.869
4547.24,529.869
4547.28,529.869
4547.32,529.869
4547.36,529.869
4547.4,529.869
4547.44,529.869
4547.48,529.869
4547.52,529.869
4547.56,529.869
4547.6,529.869
4547.64,529.869
4547.68,529.869
4547.72,529.869
4547.76,529.869
4547.8,529.869
4547.84,529.869
4547.88,529.869
4547.92,529.869
4547.96,529.869
4548,529.869
4548.04,529.869
4548.08,529.869
4548.12,529.869
4548.16,529.869
4548.2,529.869
4548.24,529.869
4548.28,529.869
4548.32,529.869
4548.36,529.869
4548.4,529.869
4548.44,529.869
4548.48,529.869
4548.52,529.869
4548.56,529.869
4548.6,529.869
4548.64,529.869
4548.68,529.869
4548.72,529.869
4548.76,529.869
4548.8,529.869
4548.84,529.869
4548.88,529.869
4548.92,529.869
4548.96,529.869
4549,529.869
4549.04,529.869
4549.08,529.869
4549.12,529.869
4549.16,529.869
4549.2,529.869
4549.24,529.869
4549.28,529.869
4549.32,529.869
4549.36,529.869
4549.4,529.869
4549.44,529.869
4549.48,529.869
4549.52,529.869
4549.56,529.869
4549.6,529.869
4549.64,529.869
4549.68,529.869
4549.72,529.869
4549.76,529.869
4549.8,529.869
4549.84,529.869
4549.88,529.869
4549.92,529.869
4549.96,529.869
4550,529.869
4550.04,529.869
4550.08,529.869
4550.12,529.869
4550.16,529.869
4550.2,529.869
4550.24,529.869
4550.28,529.869
4550.32,529.869
4550.36,529.869
4550.4,529.869
4550.44,529.869
4550.48,529.869
4550.52,529.869
4550.56,529.869
4550.6,529.869
4550.64,529.869
4550.68,529.869
4550.72,529.869
4550.76,529.869
4550.8,529.869
4550.84,529.869
4550.88,529.869
4550.92,529.869
4550.96,529.869
4551,529.869
4551.04,529.869
4551.08,529.869
4551.12,529.869
4551.16,529.869
4551.2,529.869
4551.24,529.869
4551.28,529.869
4551.32,529.869
4551.36,529.869
4551.4,529.869
4551.44,529.869
4551.48,529.869
4551.52,529.869
4551.56,529.869
4551.6,529.869
4551.64,529.869
4551.68,529.869
4551.72,529.869
4551.76,529.869
4551.8,529.869
4551.84,529.869
4551.88,529.869
4551.92,529.869
4551.96,529.869
4552,529.869
4552.04,529.869
4552.08,529.869
4552.12,529.869
4552.16,529.869
4552.2,529.869
4552.24,529.869
4552.28,529.869
4552.32,529.869
4552.36,529.869
4552.4,529.869
4552.44,529.869
4552.48,529.869
4552.52,529.869
4552.56,529.869
4552.6,529.869
4552.64,529.869
4552.68,529.869
4552.72,529.869
4552.76,529.869
4552.8,529.869
4552.84,529.869
4552.88,529.869
4552.92,529.869
4552.96,529.869
4553,529.869
4553.04,529.869
4553.08,529.869
4553.12,529.869
4553.16,529.869
4553.2,529.869
4553.24,529.869
4553.28,529.869
4553.32,529.869
4553.36,529.869
4553.4,529.869
4553.44,529.869
4553.48,529.869
4553.52,529.869
4553.56,529.869
4553.6,529.869
4553.64,529.869
4553.68,529.869
4553.72,529.869
4553.76,529.869
4553.8,529.869
4553.84,529.869
4553.88,529.869
4553.92,529.869
4553.96,529.869
4554,529.869
4554.04,529.869
4554.08,529.869
4554.12,529.869
4554.16,529.869
4554.2,529.869
4554.24,529.869
4554.28,529.869
4554.32,529.869
4554.36,529.869
4554.4,529.869
4554.44,529.869
4554.48,529.869
4554.52,529.869
4554.56,529.869
4554.6,529.869
4554.64,529.869
4554.68,529.869
4554.72,529.869
4554.76,529.869
4554.8,529.869
4554.84,529.869
4554.88,529.869
4554.92,529.869
4554.96,529.869
4555,529.869
4555.04,529.869
4555.08,529.869
4555.12,529.869
4555.16,529.869
4555.2,529.869
4555.24,529.869
4555.28,529.869
4555.32,529.869
4555.36,529.869
4555.4,529.869
4555.44,529.869
4555.48,529.869
4555.52,529.869
4555.56,529.869
4555.6,529.869
4555.64,529.869
4555.68,529.869
4555.72,529.869
4555.76,529.869
4555.8,529.869
4555.84,529.869
4555.88,529.869
4555.92,529.869
4555.96,529.869
4556,529.869
4556.04,529.869
4556.08,529.869
4556.12,529.869
4556.16,529.869
4556.2,529.869
4556.24,529.869
4556.28,529.869
4556.32,529.869
4556.36,529.869
4556.4,529.869
4556.44,529.869
4556.48,529.869
4556.52,529.869
4556.56,529.869
4556.6,529.869
4556.64,529.869
4556.68,529.869
4556.72,529.869
4556.76,529.869
4556.8,529.869
4556.84,529.869
4556.88,529.869
4556.92,529.869
4556.96,529.869
4557,529.869
4557.04,529.869
4557.08,529.869
4557.12,529.869
4557.16,529.869
4557.2,529.869
4557.24,529.869
4557.28,529.869
4557.32,529.869
4557.36,529.869
4557.4,529.869
4557.44,529.869
4557.48,529.869
4557.52,529.869
4557.56,529.869
4557.6,529.869
4557.64,529.869
4557.68,529.869
4557.72,529.869
4557.76,529.869
4557.8,529.869
4557.84,529.869
4557.88,529.869
4557.92,529.869
4557.96,529.869
4558,529.869
4558.04,529.869
4558.08,529.869
4558.12,529.869
4558.16,529.869
4558.2,529.869
4558.24,529.869
4558.28,529.869
4558.32,529.869
4558.36,529.869
4558.4,529.869
4558.44,529.869
4558.48,529.869
4558.52,529.869
4558.56,529.869
4558.6,529.869
4558.64,529.869
4558.68,529.869
4558.72,529.869
4558.76,529.869
4558.8,529.869
4558.84,529.869
4558.88,529.869
4558.92,529.869
4558.96,529.869
4559,529.869
4559.04,529.869
4559.08,529.869
4559.12,529.869
4559.16,529.869
4559.2,529.869
4559.24,529.869
4559.28,529.869
4559.32,529.869
4559.36,529.869
4559.4,529.869
4559.44,529.869
4559.48,529.869
4559.52,529.869
4559.56,529.869
4559.6,529.869
4559.64,529.869
4559.68,529.869
4559.72,529.869
4559.76,529.869
4559.8,529.869
4559.84,529.869
4559.88,529.869
4559.92,529.869
4559.96,529.869
4560,529.869
4560.04,529.869
4560.08,529.869
4560.12,529.869
4560.16,529.869
4560.2,529.869
4560.24,529.869
4560.28,529.869
4560.32,529.869
4560.36,529.869
4560.4,529.869
4560.44,529.869
4560.48,529.869
4560.52,529.869
4560.56,529.869
4560.6,529.869
4560.64,529.869
4560.68,529.869
4560.72,529.869
4560.76,529.869
4560.8,529.869
4560.84,529.869
4560.88,529.869
4560.92,529.869
4560.96,529.869
4561,529.869
4561.04,529.869
4561.08,529.869
4561.12,529.869
4561.16,529.869
4561.2,529.869
4561.24,529.869
4561.28,529.869
4561.32,529.869
4561.36,529.869
4561.4,529.869
4561.44,529.869
4561.48,529.869
4561.52,529.869
4561.56,529.869
4561.6,529.869
4561.64,529.869
4561.68,529.869
4561.72,529.869
4561.76,529.869
4561.8,529.869
4561.84,529.869
4561.88,529.869
4561.92,529.869
4561.96,529.869
4562,529.869
4562.04,529.869
4562.08,529.869
4562.12,529.869
4562.16,529.869
4562.2,529.869
4562.24,529.869
4562.28,529.869
4562.32,529.869
4562.36,529.869
4562.4,529.869
4562.44,529.869
4562.48,529.869
4562.52,529.869
4562.56,529.869
4562.6,529.869
4562.64,529.869
4562.68,529.869
4562.72,529.869
4562.76,529.869
4562.8,529.869
4562.84,529.869
4562.88,529.869
4562.92,529.869
4562.96,529.869
4563,529.869
4563.04,529.869
4563.08,529.869
4563.12,529.869
4563.16,529.869
4563.2,529.869
4563.24,529.869
4563.28,529.869
4563.32,529.869
4563.36,529.869
4563.4,529.869
4563.44,529.869
4563.48,529.869
4563.52,529.869
4563.56,529.869
4563.6,529.869
4563.64,529.869
4563.68,529.869
4563.72,529.869
4563.76,529.869
4563.8,529.869
4563.84,529.869
4563.88,529.869
4563.92,529.869
4563.96,529.869
4564,529.869
4564.04,529.869
4564.08,529.869
4564.12,529.869
4564.16,529.869
4564.2,529.869
4564.24,529.869
4564.28,529.869
4564.32,529.869
4564.36,529.869
4564.4,529.869
4564.44,529.869
4564.48,529.869
4564.52,529.869
4564.56,529.869
4564.6,529.869
4564.64,529.869
4564.68,529.869
4564.72,529.869
4564.76,529.869
4564.8,529.869
4564.84,529.869
4564.88,529.869
4564.92,529.869
4564.96,529.869
4565,529.869
4565.04,529.869
4565.08,529.869
4565.12,529.869
4565.16,529.869
4565.2,529.869
4565.24,529.869
4565.28,529.869
4565.32,529.869
4565.36,529.869
4565.4,529.869
4565.44,529.869
4565.48,529.869
4565.52,529.869
4565.56,529.869
4565.6,529.869
4565.64,529.869
4565.68,529.869
4565.72,529.869
4565.76,529.869
4565.8,529.869
4565.84,529.869
4565.88,529.869
4565.92,529.869
4565.96,529.869
4566,529.869
4566.04,529.869
4566.08,529.869
4566.12,529.869
4566.16,529.869
4566.2,529.869
4566.24,529.869
4566.28,529.869
4566.32,529.869
4566.36,529.869
4566.4,529.869
4566.44,529.869
4566.48,529.869
4566.52,529.869
4566.56,529.869
4566.6,529.869
4566.64,529.869
4566.68,529.869
4566.72,529.869
4566.76,529.869
4566.8,529.869
4566.84,529.869
4566.88,529.869
4566.92,529.869
4566.96,529.869
4567,529.869
4567.04,529.869
4567.08,529.869
4567.12,529.869
4567.16,529.869
4567.2,529.869
4567.24,529.869
4567.28,529.869
4567.32,529.869
4567.36,529.869
4567.4,529.869
4567.44,529.869
4567.48,529.869
4567.52,529.869
4567.56,529.869
4567.6,529.869
4567.64,529.869
4567.68,529.869
4567.72,529.869
4567.76,529.869
4567.8,529.869
4567.84,529.869
4567.88,529.869
4567.92,529.869
4567.96,529.869
4568,529.869
4568.04,529.869
4568.08,529.869
4568.12,529.869
4568.16,529.869
4568.2,529.869
4568.24,529.869
4568.28,529.869
4568.32,529.869
4568.36,529.869
4568.4,529.869
4568.44,529.869
4568.48,529.869
4568.52,529.869
4568.56,529.869
4568.6,529.869
4568.64,529.869
4568.68,529.869
4568.72,529.869
4568.76,529.869
4568.8,529.869
4568.84,529.869
4568.88,529.869
4568.92,529.869
4568.96,529.869
4569,529.869
4569.04,529.869
4569.08,529.869
4569.12,529.869
4569.16,529.869
4569.2,529.869
4569.24,529.869
4569.28,529.869
4569.32,529.869
4569.36,529.869
4569.4,529.869
4569.44,529.869
4569.48,529.869
4569.52,529.869
4569.56,529.869
4569.6,529.869
4569.64,529.869
4569.68,529.869
4569.72,529.869
